Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Bank Marketing,none,none,KNN,clean,0.8922923808470641,0.5716723549488054,0.3166351606805293,0.4075425790754258,0.8089241642825099,0.6426006110227944,0.4073748632714878,0.007093191146850586,36168,16,"{'baseline': True, 'seed': 123}"
Bank Marketing,none,none,MLP,clean,0.9006966714585868,0.6162790697674418,0.4007561436672968,0.4856815578465063,0.8999924243590002,0.6838470762168669,0.5361958092280535,12.627020835876465,36168,16,"{'baseline': True, 'seed': 123}"
Bank Marketing,none,none,Decision Tree,clean,0.8994802609753401,0.5859284890426759,0.48015122873345933,0.5277922077922078,0.8498642303089559,0.7175959650242124,0.48901452990711747,0.10165739059448242,36168,16,"{'baseline': True, 'seed': 123}"
Bank Marketing,none,none,Random Forest,clean,0.9045670684507354,0.6915520628683693,0.332703213610586,0.44926611359285257,0.9205232400543079,0.6565206738059192,0.6025534964810852,0.34975528717041016,36168,16,"{'baseline': True, 'seed': 123}"
Bank Marketing,none,none,XGBoost,clean,0.9094327103837222,0.6604026845637584,0.46502835538752363,0.5457570715474209,0.9317296253727155,0.716671973561013,0.6264620118681146,0.10511136054992676,36168,16,"{'baseline': True, 'seed': 123}"
Bank Marketing,none,none,LightGBM,clean,0.9067787238748203,0.645466847090663,0.45085066162570886,0.5308848080133556,0.9314930049608612,0.7090195700113516,0.6198878768478514,0.1228945255279541,36168,16,"{'baseline': True, 'seed': 123}"
Telco Churn,none,none,Logistic Regression,clean,0.7938877043354655,0.6242603550295858,0.5641711229946524,0.5926966292134831,0.8345054381868914,0.7206141190965518,0.6201699475641791,0.016618013381958008,5625,19,"{'baseline': True, 'seed': 123}"
Telco Churn,none,none,Gaussian Naive Bayes,clean,0.7327647476901208,0.4981549815498155,0.7219251336898396,0.5895196506550219,0.811996883590187,0.7293071941440485,0.578572859879312,0.005164384841918945,5625,19,"{'baseline': True, 'seed': 123}"
Telco Churn,none,none,KNN,clean,0.7484008528784648,0.5264550264550265,0.5320855614973262,0.5292553191489362,0.7711716562009825,0.6794019288609574,0.48723699806382287,0.0019466876983642578,5625,19,"{'baseline': True, 'seed': 123}"
Telco Churn,none,none,MLP,clean,0.7825159914712153,0.5994152046783626,0.5481283422459893,0.5726256983240223,0.8178077972366453,0.7077524576670411,0.6141620616628749,2.0818030834198,5625,19,"{'baseline': True, 'seed': 123}"
Telco Churn,none,none,Decision Tree,clean,0.7491115849324804,0.5335463258785943,0.446524064171123,0.4861717612809316,0.7298416946643129,0.6525940746799468,0.45348741052398156,0.018561840057373047,5625,19,"{'baseline': True, 'seed': 123}"
Telco Churn,none,none,Random Forest,clean,0.7896233120113717,0.6308724832214765,0.5026737967914439,0.5595238095238095,0.8310460679915722,0.6980939167887519,0.6367706618114316,0.13508844375610352,5625,19,"{'baseline': True, 'seed': 123}"
Telco Churn,none,none,XGBoost,clean,0.7917555081734187,0.6277602523659306,0.5320855614973262,0.5759768451519537,0.8244120494277092,0.7089275822975498,0.6375177401788275,0.06265711784362793,5625,19,"{'baseline': True, 'seed': 123}"
Telco Churn,none,none,LightGBM,clean,0.7889125799573561,0.6237942122186495,0.5187165775401069,0.5664233576642336,0.8278261229687687,0.702727117424458,0.6439818998010465,0.06054353713989258,5625,19,"{'baseline': True, 'seed': 123}"
