Dataset,Error_Type,Severity,Model,Dirty_Accuracy,Clean_Accuracy,Cleaned_Accuracy,Damage_pp,Improvement_pp,Route,Family
Breast Cancer,feature_noise,medium,Random Forest,0.9649122807017544,0.9736842105263158,0.9649122807017544,0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,feature_noise,medium,XGBoost,0.9736842105263158,0.9649122807017544,0.9736842105263158,-0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,high,Decision Tree,0.9035087719298246,0.9298245614035088,0.9035087719298246,2.631578947368418,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,high,Gaussian Naive Bayes,0.912280701754386,0.9210526315789472,0.9210526315789472,0.8771929824561209,0.8771929824561209,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,high,KNN,0.9473684210526316,0.956140350877193,0.9473684210526316,0.877192982456132,0.0,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,high,LightGBM,0.9649122807017544,0.9736842105263158,0.9649122807017544,0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,high,Logistic Regression,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.0,0.0,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,high,MLP,0.9736842105263158,0.9649122807017544,0.9736842105263158,-0.8771929824561431,0.0,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,high,Random Forest,0.956140350877193,0.9736842105263158,0.956140350877193,1.7543859649122862,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,high,XGBoost,0.956140350877193,0.9649122807017544,0.956140350877193,0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,low,Decision Tree,0.912280701754386,0.9298245614035088,0.912280701754386,1.754385964912275,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,low,Gaussian Naive Bayes,0.9210526315789472,0.9210526315789472,0.9298245614035088,0.0,0.8771929824561542,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,low,KNN,0.956140350877193,0.956140350877193,0.9473684210526316,0.0,-0.877192982456132,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,low,LightGBM,0.9649122807017544,0.9736842105263158,0.9649122807017544,0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,low,Logistic Regression,0.9736842105263158,0.9649122807017544,0.9736842105263158,-0.8771929824561431,0.0,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,low,MLP,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.0,0.0,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,low,Random Forest,0.956140350877193,0.9736842105263158,0.956140350877193,1.7543859649122862,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,low,XGBoost,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.0,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,medium,Decision Tree,0.9035087719298246,0.9298245614035088,0.9035087719298246,2.631578947368418,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,medium,Gaussian Naive Bayes,0.9210526315789472,0.9210526315789472,0.9298245614035088,0.0,0.8771929824561542,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,medium,KNN,0.9385964912280702,0.956140350877193,0.9385964912280702,1.754385964912275,0.0,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,medium,LightGBM,0.9649122807017544,0.9736842105263158,0.9736842105263158,0.8771929824561431,0.8771929824561431,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,medium,Logistic Regression,0.956140350877193,0.9649122807017544,0.956140350877193,0.8771929824561431,0.0,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,medium,MLP,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.0,0.0,automated_cleaning,non-tree
Breast Cancer,feature_noise_targeted,medium,Random Forest,0.9649122807017544,0.9736842105263158,0.9649122807017544,0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,feature_noise_targeted,medium,XGBoost,0.9736842105263158,0.9649122807017544,0.9736842105263158,-0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,high,Decision Tree,0.912280701754386,0.9298245614035088,0.912280701754386,1.754385964912275,0.0,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,high,Gaussian Naive Bayes,0.912280701754386,0.9210526315789472,0.9736842105263158,0.8771929824561209,6.140350877192979,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,high,KNN,0.9473684210526316,0.956140350877193,0.9736842105263158,0.877192982456132,2.631578947368418,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,high,LightGBM,0.9649122807017544,0.9736842105263158,0.9736842105263158,0.8771929824561431,0.8771929824561431,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,high,Logistic Regression,0.956140350877193,0.9649122807017544,0.9824561403508772,0.8771929824561431,2.6315789473684292,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,high,MLP,0.9649122807017544,0.9649122807017544,0.9736842105263158,0.0,0.8771929824561431,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,high,Random Forest,0.956140350877193,0.9736842105263158,0.956140350877193,1.7543859649122862,0.0,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,high,XGBoost,0.956140350877193,0.9649122807017544,0.956140350877193,0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,low,Decision Tree,0.956140350877193,0.9298245614035088,0.9473684210526316,-2.631578947368418,-0.877192982456132,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,low,Gaussian Naive Bayes,0.9210526315789472,0.9210526315789472,0.9649122807017544,0.0,4.385964912280715,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,low,KNN,0.9473684210526316,0.956140350877193,0.9473684210526316,0.877192982456132,0.0,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,low,LightGBM,0.9649122807017544,0.9736842105263158,0.9649122807017544,0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,low,Logistic Regression,0.9649122807017544,0.9649122807017544,0.9912280701754386,0.0,2.631578947368418,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,low,MLP,0.9649122807017544,0.9649122807017544,0.9736842105263158,0.0,0.8771929824561431,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,low,Random Forest,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.0,0.0,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,low,XGBoost,0.956140350877193,0.9649122807017544,0.956140350877193,0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,medium,Decision Tree,0.9210526315789472,0.9298245614035088,0.9210526315789472,0.8771929824561542,0.0,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,medium,Gaussian Naive Bayes,0.9210526315789472,0.9210526315789472,0.9736842105263158,0.0,5.2631578947368585,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,medium,KNN,0.9385964912280702,0.956140350877193,0.9649122807017544,1.754385964912275,2.631578947368418,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,medium,LightGBM,0.9736842105263158,0.9736842105263158,0.9649122807017544,0.0,-0.8771929824561431,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,medium,Logistic Regression,0.9649122807017544,0.9649122807017544,0.9824561403508772,0.0,1.7543859649122862,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,medium,MLP,0.956140350877193,0.9649122807017544,0.956140350877193,0.8771929824561431,0.0,automated_cleaning,non-tree
Breast Cancer,imbalanced_feature_distribution,medium,Random Forest,0.9649122807017544,0.9736842105263158,0.9649122807017544,0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,imbalanced_feature_distribution,medium,XGBoost,0.9736842105263158,0.9649122807017544,0.9736842105263158,-0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,invalid_values,high,Decision Tree,0.912280701754386,0.9298245614035088,0.9298245614035088,1.754385964912275,1.754385964912275,automated_cleaning,tree
Breast Cancer,invalid_values,high,Gaussian Naive Bayes,0.3684210526315789,0.9210526315789472,0.9035087719298246,55.263157894736835,53.508771929824576,automated_cleaning,non-tree
Breast Cancer,invalid_values,high,KNN,0.9035087719298246,0.956140350877193,0.9385964912280702,5.263157894736836,3.508771929824561,automated_cleaning,non-tree
Breast Cancer,invalid_values,high,LightGBM,0.9473684210526316,0.9736842105263158,0.9736842105263158,2.631578947368418,2.631578947368418,automated_cleaning,tree
Breast Cancer,invalid_values,high,Logistic Regression,0.6403508771929824,0.9649122807017544,0.9912280701754386,32.45614035087719,35.08771929824561,automated_cleaning,non-tree
Breast Cancer,invalid_values,high,MLP,0.8859649122807017,0.9649122807017544,0.9824561403508772,7.8947368421052655,9.649122807017552,automated_cleaning,non-tree
Breast Cancer,invalid_values,high,Random Forest,0.956140350877193,0.9736842105263158,0.9649122807017544,1.7543859649122862,0.8771929824561431,automated_cleaning,tree
Breast Cancer,invalid_values,high,XGBoost,0.9473684210526316,0.9649122807017544,0.9736842105263158,1.754385964912275,2.631578947368418,automated_cleaning,tree
Breast Cancer,invalid_values,low,Decision Tree,0.9298245614035088,0.9298245614035088,0.9210526315789472,0.0,-0.8771929824561542,automated_cleaning,tree
Breast Cancer,invalid_values,low,Gaussian Naive Bayes,0.3684210526315789,0.9210526315789472,0.9210526315789472,55.263157894736835,55.263157894736835,automated_cleaning,non-tree
Breast Cancer,invalid_values,low,KNN,0.9385964912280702,0.956140350877193,0.956140350877193,1.754385964912275,1.754385964912275,automated_cleaning,non-tree
Breast Cancer,invalid_values,low,LightGBM,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.0,0.0,automated_cleaning,tree
Breast Cancer,invalid_values,low,Logistic Regression,0.8947368421052632,0.9649122807017544,0.9824561403508772,7.017543859649122,8.771929824561408,automated_cleaning,non-tree
Breast Cancer,invalid_values,low,MLP,0.956140350877193,0.9649122807017544,0.9824561403508772,0.8771929824561431,2.6315789473684292,automated_cleaning,non-tree
Breast Cancer,invalid_values,low,Random Forest,0.9649122807017544,0.9736842105263158,0.9736842105263158,0.8771929824561431,0.8771929824561431,automated_cleaning,tree
Breast Cancer,invalid_values,low,XGBoost,0.9736842105263158,0.9649122807017544,0.9736842105263158,-0.8771929824561431,0.0,automated_cleaning,tree
Breast Cancer,invalid_values,medium,Decision Tree,0.9385964912280702,0.9298245614035088,0.8947368421052632,-0.8771929824561431,-4.385964912280704,automated_cleaning,tree
Breast Cancer,invalid_values,medium,Gaussian Naive Bayes,0.3684210526315789,0.9210526315789472,0.9210526315789472,55.263157894736835,55.263157894736835,automated_cleaning,non-tree
Breast Cancer,invalid_values,medium,KNN,0.912280701754386,0.956140350877193,0.956140350877193,4.385964912280693,4.385964912280693,automated_cleaning,non-tree
Breast Cancer,invalid_values,medium,LightGBM,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.0,0.0,automated_cleaning,tree
Breast Cancer,invalid_values,medium,Logistic Regression,0.8070175438596491,0.9649122807017544,0.9912280701754386,15.789473684210531,18.42105263157895,automated_cleaning,non-tree
Breast Cancer,invalid_values,medium,MLP,0.8859649122807017,0.9649122807017544,0.9736842105263158,7.8947368421052655,8.771929824561408,automated_cleaning,non-tree
Breast Cancer,invalid_values,medium,Random Forest,0.956140350877193,0.9736842105263158,0.9649122807017544,1.7543859649122862,0.8771929824561431,automated_cleaning,tree
Breast Cancer,invalid_values,medium,XGBoost,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.0,0.0,automated_cleaning,tree
Breast Cancer,label_noise,high,Decision Tree,0.8596491228070176,0.9298245614035088,,7.017543859649122,,external_intervention,tree
Breast Cancer,label_noise,high,Gaussian Naive Bayes,0.9473684210526316,0.9210526315789472,,-2.6315789473684403,,external_intervention,non-tree
Breast Cancer,label_noise,high,KNN,0.9385964912280702,0.956140350877193,,1.754385964912275,,external_intervention,non-tree
Breast Cancer,label_noise,high,LightGBM,0.9385964912280702,0.9736842105263158,,3.508771929824561,,external_intervention,tree
Breast Cancer,label_noise,high,Logistic Regression,0.9298245614035088,0.9649122807017544,,3.508771929824561,,external_intervention,non-tree
Breast Cancer,label_noise,high,MLP,0.912280701754386,0.9649122807017544,,5.263157894736836,,external_intervention,non-tree
Breast Cancer,label_noise,high,Random Forest,0.9298245614035088,0.9736842105263158,,4.385964912280704,,external_intervention,tree
Breast Cancer,label_noise,high,XGBoost,0.9385964912280702,0.9649122807017544,,2.631578947368418,,external_intervention,tree
Breast Cancer,label_noise,low,Decision Tree,0.8596491228070176,0.9298245614035088,,7.017543859649122,,external_intervention,tree
Breast Cancer,label_noise,low,Gaussian Naive Bayes,0.9210526315789472,0.9210526315789472,,0.0,,external_intervention,non-tree
Breast Cancer,label_noise,low,KNN,0.9473684210526316,0.956140350877193,,0.877192982456132,,external_intervention,non-tree
Breast Cancer,label_noise,low,LightGBM,0.9649122807017544,0.9736842105263158,,0.8771929824561431,,external_intervention,tree
Breast Cancer,label_noise,low,Logistic Regression,0.9649122807017544,0.9649122807017544,,0.0,,external_intervention,non-tree
Breast Cancer,label_noise,low,MLP,0.956140350877193,0.9649122807017544,,0.8771929824561431,,external_intervention,non-tree
Breast Cancer,label_noise,low,Random Forest,0.9649122807017544,0.9736842105263158,,0.8771929824561431,,external_intervention,tree
Breast Cancer,label_noise,low,XGBoost,0.9473684210526316,0.9649122807017544,,1.754385964912275,,external_intervention,tree
Breast Cancer,label_noise,medium,Decision Tree,0.8771929824561403,0.9298245614035088,,5.263157894736848,,external_intervention,tree
Breast Cancer,label_noise,medium,Gaussian Naive Bayes,0.9298245614035088,0.9210526315789472,,-0.8771929824561542,,external_intervention,non-tree
Breast Cancer,label_noise,medium,KNN,0.9298245614035088,0.956140350877193,,2.631578947368418,,external_intervention,non-tree
Breast Cancer,label_noise,medium,LightGBM,0.9210526315789472,0.9736842105263158,,5.2631578947368585,,external_intervention,tree
Breast Cancer,label_noise,medium,Logistic Regression,0.9298245614035088,0.9649122807017544,,3.508771929824561,,external_intervention,non-tree
Breast Cancer,label_noise,medium,MLP,0.956140350877193,0.9649122807017544,,0.8771929824561431,,external_intervention,non-tree
Breast Cancer,label_noise,medium,Random Forest,0.9473684210526316,0.9736842105263158,,2.631578947368418,,external_intervention,tree
Breast Cancer,label_noise,medium,XGBoost,0.9210526315789472,0.9649122807017544,,4.385964912280715,,external_intervention,tree
Breast Cancer,label_noise_asymmetric,high,Decision Tree,0.7982456140350878,0.9298245614035088,,13.157894736842103,,external_intervention,tree
Breast Cancer,label_noise_asymmetric,high,Gaussian Naive Bayes,0.9035087719298246,0.9210526315789472,,1.754385964912264,,external_intervention,non-tree
Breast Cancer,label_noise_asymmetric,high,KNN,0.8421052631578947,0.956140350877193,,11.403508771929827,,external_intervention,non-tree
Breast Cancer,label_noise_asymmetric,high,LightGBM,0.8245614035087719,0.9736842105263158,,14.912280701754387,,external_intervention,tree
Breast Cancer,label_noise_asymmetric,high,Logistic Regression,0.7631578947368421,0.9649122807017544,,20.175438596491226,,external_intervention,non-tree
Breast Cancer,label_noise_asymmetric,high,MLP,0.8508771929824561,0.9649122807017544,,11.403508771929827,,external_intervention,non-tree
