Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
German Credit,data_leakage,high,KNN,dirty,0.65,0.7134146341463414,0.8357142857142857,0.7697368421052632,0.6083333333333333,0.5261904761904762,0.7621571729868143,0.0019521713256835938,800,20,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'seed': 123}"
German Credit,data_leakage,high,MLP,dirty,0.635,0.7218543046357616,0.7785714285714286,0.7491408934707904,0.621547619047619,0.5392857142857143,0.8138053795713823,0.3611888885498047,800,20,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'seed': 123}"
German Credit,data_leakage,high,Decision Tree,dirty,0.575,0.7007299270072993,0.6857142857142857,0.6931407942238267,0.49874999999999997,0.5011904761904762,0.6990073146046739,0.005858182907104492,800,20,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'seed': 123}"
German Credit,data_leakage,high,Random Forest,dirty,0.535,0.6942148760330579,0.6,0.6436781609195402,0.6146428571428572,0.4916666666666667,0.8226861948371487,0.10824084281921387,800,20,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'seed': 123}"
German Credit,data_leakage,high,XGBoost,dirty,0.475,0.6966292134831461,0.44285714285714284,0.5414847161572053,0.565,0.49642857142857144,0.7624508104313145,0.03948688507080078,800,20,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'seed': 123}"
German Credit,data_leakage,high,LightGBM,dirty,0.5,0.7083333333333334,0.4857142857142857,0.576271186440678,0.5480952380952381,0.5095238095238095,0.7560218455134907,0.035349130630493164,800,20,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'seed': 123}"
German Credit,data_leakage,high,Logistic Regression,cleaned,0.74,0.8013698630136986,0.8357142857142857,0.8181818181818182,0.7832142857142858,0.6761904761904762,0.8881532663860505,0.006573200225830078,800,19,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,data_leakage,high,Gaussian Naive Bayes,cleaned,0.695,0.8434782608695652,0.6928571428571428,0.7607843137254902,0.7490476190476191,0.6964285714285714,0.8568758205769654,0.0019867420196533203,800,19,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,data_leakage,high,KNN,cleaned,0.68,0.7375,0.8428571428571429,0.7866666666666666,0.6607738095238095,0.5714285714285714,0.8006984928442868,0.0009760856628417969,800,19,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,data_leakage,high,MLP,cleaned,0.75,0.8260869565217391,0.8142857142857143,0.8201438848920863,0.7977380952380952,0.7071428571428571,0.8993383539548656,0.3392601013183594,800,19,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,data_leakage,high,Decision Tree,cleaned,0.71,0.7847222222222222,0.8071428571428572,0.795774647887324,0.7378571428571429,0.6452380952380953,0.8364671319587083,0.0029354095458984375,800,19,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,data_leakage,high,Random Forest,cleaned,0.77,0.7974683544303798,0.9,0.8456375838926175,0.8113095238095237,0.6833333333333333,0.9108064349919665,0.11221575736999512,800,19,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,data_leakage,high,XGBoost,cleaned,0.77,0.8133333333333334,0.8714285714285714,0.8413793103448276,0.8,0.7023809523809523,0.8942293427396759,0.03932762145996094,800,19,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,data_leakage,high,LightGBM,cleaned,0.775,0.8145695364238411,0.8785714285714286,0.845360824742268,0.8070238095238096,0.7059523809523809,0.9084623997321758,0.03599667549133301,800,19,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_11', 'agreement_with_target': 0.95, 'correlation_with_target': 0.8741710209597476, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,low,Logistic Regression,dirty,0.74,0.8013698630136986,0.8357142857142857,0.8181818181818182,0.7822619047619048,0.6761904761904762,0.8863448372206485,0.006855010986328125,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,low,Gaussian Naive Bayes,dirty,0.685,0.8347826086956521,0.6857142857142857,0.7529411764705882,0.7489285714285714,0.6845238095238095,0.857077514074338,0.0029287338256835938,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,low,KNN,dirty,0.685,0.7452229299363057,0.8357142857142857,0.7878787878787878,0.6685119047619048,0.5845238095238096,0.7983566895912868,0.0009763240814208984,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,low,MLP,dirty,0.725,0.8014184397163121,0.8071428571428572,0.8042704626334519,0.7621428571428572,0.6702380952380953,0.8780020998029828,0.37734174728393555,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,low,Decision Tree,dirty,0.69,0.782608695652174,0.7714285714285715,0.7769784172661871,0.713095238095238,0.6357142857142857,0.8251192592325494,0.0030405521392822266,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,low,Random Forest,dirty,0.75,0.78125,0.8928571428571429,0.8333333333333334,0.8019047619047619,0.6547619047619048,0.8981271480263215,0.10617375373840332,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,low,XGBoost,dirty,0.765,0.7924528301886793,0.9,0.842809364548495,0.7916666666666667,0.675,0.8898591747083129,0.04104113578796387,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,low,LightGBM,dirty,0.735,0.7919463087248322,0.8428571428571429,0.8166089965397924,0.7807142857142857,0.6630952380952381,0.8884203894781103,0.03208422660827637,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,low,Logistic Regression,cleaned,0.74,0.8013698630136986,0.8357142857142857,0.8181818181818182,0.7822619047619048,0.6761904761904762,0.8863448372206485,0.0054318904876708984,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,low,Gaussian Naive Bayes,cleaned,0.685,0.8347826086956521,0.6857142857142857,0.7529411764705882,0.7489285714285714,0.6845238095238095,0.857077514074338,0.0029299259185791016,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,low,KNN,cleaned,0.685,0.7452229299363057,0.8357142857142857,0.7878787878787878,0.6685119047619048,0.5845238095238096,0.7983566895912868,0.0019490718841552734,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,low,MLP,cleaned,0.725,0.8014184397163121,0.8071428571428572,0.8042704626334519,0.7621428571428572,0.6702380952380953,0.8780020998029828,0.2936248779296875,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,low,Decision Tree,cleaned,0.69,0.782608695652174,0.7714285714285715,0.7769784172661871,0.713095238095238,0.6357142857142857,0.8251192592325494,0.0036783218383789062,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,low,Random Forest,cleaned,0.75,0.78125,0.8928571428571429,0.8333333333333334,0.8019047619047619,0.6547619047619048,0.8981271480263215,0.10848546028137207,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,low,XGBoost,cleaned,0.765,0.7924528301886793,0.9,0.842809364548495,0.7916666666666667,0.675,0.8898591747083129,0.04519987106323242,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,low,LightGBM,cleaned,0.735,0.7919463087248322,0.8428571428571429,0.8166089965397924,0.7807142857142857,0.6630952380952381,0.8884203894781103,0.034302711486816406,800,22,"{'error_type': 'redundant_features', 'intended_rate': 10, 'features_added': 2, 'original_features': 20, 'new_shape': (800, 22), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,medium,Logistic Regression,dirty,0.74,0.8013698630136986,0.8357142857142857,0.8181818181818182,0.7832142857142858,0.6761904761904762,0.8900942216012718,0.009345293045043945,800,24,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,medium,Gaussian Naive Bayes,dirty,0.69,0.8421052631578947,0.6857142857142857,0.7559055118110236,0.7489285714285714,0.6928571428571428,0.857077514074338,0.002925872802734375,800,24,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,medium,KNN,dirty,0.69,0.7468354430379747,0.8428571428571429,0.7919463087248322,0.6857142857142857,0.5880952380952381,0.8204550004511838,0.00202178955078125,800,24,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,medium,MLP,dirty,0.705,0.8,0.7714285714285715,0.7854545454545454,0.7655952380952381,0.6607142857142858,0.8782467315689945,0.38080763816833496,800,24,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,medium,Decision Tree,dirty,0.7,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7455357142857142,0.6428571428571428,0.8484245870575613,0.002917051315307617,800,24,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,medium,Random Forest,dirty,0.78,0.7926829268292683,0.9285714285714286,0.8552631578947368,0.805952380952381,0.680952380952381,0.9015308094941761,0.12206292152404785,800,24,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,medium,XGBoost,dirty,0.755,0.7861635220125787,0.8928571428571429,0.8361204013377926,0.7926190476190477,0.6630952380952382,0.8942577300779889,0.05454111099243164,800,24,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,medium,LightGBM,dirty,0.76,0.7804878048780488,0.9142857142857143,0.8421052631578947,0.7908333333333333,0.6571428571428571,0.8980222688369436,0.0359346866607666,800,24,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,medium,Logistic Regression,cleaned,0.74,0.8013698630136986,0.8357142857142857,0.8181818181818182,0.7822619047619048,0.6761904761904762,0.8863448372206485,0.0059070587158203125,800,23,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,medium,Gaussian Naive Bayes,cleaned,0.685,0.8347826086956521,0.6857142857142857,0.7529411764705882,0.7489285714285714,0.6845238095238095,0.857077514074338,0.0019533634185791016,800,23,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,medium,KNN,cleaned,0.685,0.7452229299363057,0.8357142857142857,0.7878787878787878,0.6685119047619048,0.5845238095238096,0.7983566895912868,0.001505136489868164,800,23,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,medium,MLP,cleaned,0.715,0.8029197080291971,0.7857142857142857,0.7942238267148014,0.7584523809523809,0.6678571428571429,0.8808460216593899,0.32424068450927734,800,23,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,medium,Decision Tree,cleaned,0.705,0.7913669064748201,0.7857142857142857,0.7885304659498208,0.7371428571428571,0.6511904761904762,0.8378117352005594,0.002923250198364258,800,23,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,medium,Random Forest,cleaned,0.77,0.7865853658536586,0.9214285714285714,0.8486842105263158,0.8080952380952382,0.669047619047619,0.9060547531689542,0.1252896785736084,800,23,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,medium,XGBoost,cleaned,0.765,0.7924528301886793,0.9,0.842809364548495,0.7916666666666667,0.675,0.8898591747083129,0.04860496520996094,800,23,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,medium,LightGBM,cleaned,0.735,0.7919463087248322,0.8428571428571429,0.8166089965397924,0.7807142857142857,0.6630952380952381,0.8884203894781103,0.03674721717834473,800,23,"{'error_type': 'redundant_features', 'intended_rate': 20, 'features_added': 4, 'original_features': 20, 'new_shape': (800, 24), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,high,Logistic Regression,dirty,0.76,0.8194444444444444,0.8428571428571429,0.8309859154929577,0.7772619047619047,0.7047619047619047,0.882201024869919,0.00883793830871582,800,26,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,high,Gaussian Naive Bayes,dirty,0.695,0.8319327731092437,0.7071428571428572,0.7644787644787645,0.7489285714285714,0.6869047619047619,0.857077514074338,0.001967906951904297,800,26,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,high,KNN,dirty,0.685,0.7452229299363057,0.8357142857142857,0.7878787878787878,0.6816071428571429,0.5845238095238096,0.819489784731026,0.0015079975128173828,800,26,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,high,MLP,dirty,0.705,0.8091603053435115,0.7571428571428571,0.7822878228782287,0.7660714285714286,0.6702380952380953,0.8782875521798018,0.38675856590270996,800,26,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,high,Decision Tree,dirty,0.67,0.8303571428571429,0.6642857142857143,0.7380952380952381,0.6638095238095238,0.6738095238095239,0.7926262366422517,0.0041506290435791016,800,26,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,high,Random Forest,dirty,0.77,0.7974683544303798,0.9,0.8456375838926175,0.8127380952380953,0.6833333333333333,0.8996814475791783,0.16240572929382324,800,26,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,high,XGBoost,dirty,0.715,0.8074074074074075,0.7785714285714286,0.7927272727272727,0.7621428571428571,0.6726190476190477,0.883691538159978,0.0515904426574707,800,26,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,high,LightGBM,dirty,0.745,0.8296296296296296,0.8,0.8145454545454546,0.7722619047619048,0.7083333333333334,0.8917545798287434,0.03441166877746582,800,26,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'seed': 123}"
German Credit,redundant_features,high,Logistic Regression,cleaned,0.74,0.8013698630136986,0.8357142857142857,0.8181818181818182,0.7822619047619048,0.6761904761904762,0.8863448372206485,0.005909919738769531,800,24,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,high,Gaussian Naive Bayes,cleaned,0.685,0.8347826086956521,0.6857142857142857,0.7529411764705882,0.7489285714285714,0.6845238095238095,0.8570775140743379,0.0025224685668945312,800,24,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,high,KNN,cleaned,0.685,0.7452229299363057,0.8357142857142857,0.7878787878787878,0.6685119047619048,0.5845238095238096,0.7983566895912868,0.0019533634185791016,800,24,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,high,MLP,cleaned,0.72,0.8,0.8,0.8,0.7684523809523809,0.6666666666666667,0.8825216844285502,0.32172346115112305,800,24,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,high,Decision Tree,cleaned,0.68,0.7753623188405797,0.7642857142857142,0.7697841726618705,0.6996428571428571,0.6238095238095238,0.8165291310801509,0.001969575881958008,800,24,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
German Credit,redundant_features,high,Random Forest,cleaned,0.76,0.7771084337349398,0.9214285714285714,0.8431372549019608,0.8026190476190476,0.6523809523809524,0.9027448935389357,0.11702942848205566,800,24,"{'error_type': 'redundant_features', 'intended_rate': 30, 'features_added': 6, 'original_features': 20, 'new_shape': (800, 26), 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop correlated features', 'reason': 'correlation-based feature selection', 'rows_before': 800, 'rows_after': 800, 'test_transformed': False, 'seed': 123}"
