Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Breast Cancer,categorical_errors,low,KNN,cleaned,0.9736842105263158,0.975609756097561,0.9523809523809523,0.963855421686747,0.9852843915343916,0.9692460317460317,0.9815321059313058,0.0009748935699462891,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,low,MLP,cleaned,0.9824561403508771,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9993386243386243,0.9811507936507937,0.998917748917749,0.1483454704284668,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,low,Decision Tree,cleaned,0.9035087719298246,0.8974358974358975,0.8333333333333334,0.8641975308641975,0.888888888888889,0.8888888888888888,0.8092667566351777,0.003903627395629883,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,low,Random Forest,cleaned,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.994212962962963,0.9454365079365079,0.9904616367748968,0.09577631950378418,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,low,XGBoost,cleaned,0.9649122807017544,1.0,0.9047619047619048,0.95,0.9957010582010581,0.9523809523809523,0.9929444201616672,0.04455137252807617,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,low,LightGBM,cleaned,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.992063492063492,0.9454365079365079,0.9878579118986096,0.02929210662841797,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,Logistic Regression,dirty,0.9912280701754386,0.9767441860465116,1.0,0.9882352941176471,1.0,0.9930555555555556,1.0,0.004883527755737305,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,Gaussian Naive Bayes,dirty,0.9649122807017544,0.975,0.9285714285714286,0.9512195121951219,0.994378306878307,0.9573412698412699,0.9908822729304496,0.0009760856628417969,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,KNN,dirty,0.9736842105263158,0.975609756097561,0.9523809523809523,0.963855421686747,0.9852843915343916,0.9692460317460317,0.9815321059313058,0.0,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,MLP,dirty,0.9824561403508771,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9993386243386243,0.9811507936507937,0.998917748917749,0.14078450202941895,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,Decision Tree,dirty,0.9035087719298246,0.8974358974358975,0.8333333333333334,0.8641975308641975,0.888888888888889,0.8888888888888888,0.8092667566351777,0.00390625,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,Random Forest,dirty,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.994212962962963,0.9454365079365079,0.9904616367748968,0.0899956226348877,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,XGBoost,dirty,0.9649122807017544,1.0,0.9047619047619048,0.95,0.9957010582010581,0.9523809523809523,0.9929444201616672,0.03958845138549805,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,LightGBM,dirty,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.992063492063492,0.9454365079365079,0.9878579118986096,0.028319358825683594,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,Logistic Regression,cleaned,0.9912280701754386,0.9767441860465116,1.0,0.9882352941176471,1.0,0.9930555555555556,1.0,0.006021261215209961,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,Gaussian Naive Bayes,cleaned,0.9649122807017544,0.975,0.9285714285714286,0.9512195121951219,0.994378306878307,0.9573412698412699,0.9908822729304496,0.0009768009185791016,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,KNN,cleaned,0.9736842105263158,0.975609756097561,0.9523809523809523,0.963855421686747,0.9852843915343916,0.9692460317460317,0.9815321059313058,0.0009768009185791016,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,MLP,cleaned,0.9824561403508771,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9993386243386243,0.9811507936507937,0.998917748917749,0.14145970344543457,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,Decision Tree,cleaned,0.9035087719298246,0.8974358974358975,0.8333333333333334,0.8641975308641975,0.888888888888889,0.8888888888888888,0.8092667566351777,0.002949237823486328,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,Random Forest,cleaned,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.994212962962963,0.9454365079365079,0.9904616367748968,0.08315873146057129,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,XGBoost,cleaned,0.9649122807017544,1.0,0.9047619047619048,0.95,0.9957010582010581,0.9523809523809523,0.9929444201616672,0.04687142372131348,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
Breast Cancer,categorical_errors,medium,LightGBM,cleaned,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.992063492063492,0.9454365079365079,0.9878579118986096,0.03000664710998535,455,30,"{'error_type': 'categorical_errors', 'categorical_columns_found': 0, 'cells_corrupted': 0, 'note': 'dataset has no categorical columns', 'injection_version': 1, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'validate against vocabulary', 'reason': 'category validation against a controlled vocabulary', 'rows_before': 455, 'rows_after': 455, 'test_transformed': False, 'split_seed': 200}"
